,rec,ver,tag,src,val.mtf1,val.pm1,val.mtf5,val.pm2p5,val.bin,val.mtf3,val.pm10,val.mtf7,val.per,val.sfr,val.sht.hmd,val.sht.tmp,exg.val.pm10,exg.val.pm1,exg.val.pm2p5,exg.src
475,2024-04-21T14:34:44Z,2.0,scs-bgx-868,N3,32.0,2.8,48.0,5.6,"[307.0, 67.0, 16.0, 3.0, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,7.3,0.0,4.1,3.01,33.8,46.0,11.9,5.8,6.1,rn20
476,2024-04-21T14:34:54Z,2.0,scs-bgx-868,N3,33.0,3.1,41.0,7.5,"[304.0, 61.0, 15.0, 6.0, 6.0, 4.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,22.0,66.0,4.1,2.94,33.8,46.0,20.7,6.3,8.9,rn20
477,2024-04-21T14:35:04Z,2.0,scs-bgx-868,N3,32.0,2.7,44.0,5.9,"[283.0, 65.0, 16.0, 4.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,11.3,51.0,4.1,3.0,33.8,46.0,15.7,6.2,8.0,rn20
478,2024-04-21T14:35:14Z,2.0,scs-bgx-868,N3,30.0,2.9,42.0,6.6,"[352.0, 54.0, 15.0, 4.0, 6.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0,13.5,0.0,4.1,3.21,33.8,46.0,10.7,6.3,6.3,rn20
479,2024-04-21T14:35:24Z,2.0,scs-bgx-868,N3,31.0,2.7,48.0,6.9,"[276.0, 61.0, 20.0, 3.0, 8.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,9.4,0.0,4.1,3.24,33.8,46.0,13.6,5.9,6.5,rn20
480,2024-04-21T14:35:34Z,2.0,scs-bgx-868,N3,33.0,2.8,50.0,7.4,"[287.0, 61.0, 13.0, 3.0, 7.0, 7.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,10.7,104.0,4.1,3.05,33.8,46.0,7.0,5.7,6.8,rn20
481,2024-04-21T14:35:44Z,2.0,scs-bgx-868,N3,33.0,2.7,41.0,7.1,"[267.0, 56.0, 14.0, 2.0, 7.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,11.0,48.0,4.1,2.96,33.8,46.0,13.4,4.7,6.8,rn20
482,2024-04-21T14:35:54Z,2.0,scs-bgx-868,N3,32.0,2.9,44.0,7.0,"[285.0, 55.0, 13.0, 9.0, 7.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,10.5,91.0,4.1,3.01,33.8,46.0,9.5,5.7,6.4,rn20
483,2024-04-21T14:36:04Z,2.0,scs-bgx-868,N3,33.0,2.8,47.0,6.3,"[271.0, 50.0, 17.0, 8.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,13.6,0.0,4.1,2.95,33.7,46.0,12.1,5.2,6.2,rn20
484,2024-04-21T14:36:14Z,2.0,scs-bgx-868,N3,33.0,3.1,49.0,8.0,"[268.0, 63.0, 16.0, 8.0, 7.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,10.4,0.0,4.1,2.91,33.7,46.0,13.5,5.4,6.8,rn20
485,2024-04-21T14:36:24Z,2.0,scs-bgx-868,N3,31.0,2.8,39.0,9.6,"[279.0, 46.0, 15.0, 5.0, 10.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,21.1,59.0,4.1,3.05,33.7,46.0,13.8,5.3,6.3,rn20
486,2024-04-21T14:36:34Z,2.0,scs-bgx-868,N3,34.0,2.8,36.0,6.1,"[270.0, 63.0, 12.0, 2.0, 7.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31.0,23.6,0.0,4.1,2.87,33.8,46.0,20.8,4.3,6.2,rn20
487,2024-04-21T14:36:44Z,2.0,scs-bgx-868,N3,32.0,3.0,59.0,6.7,"[268.0, 54.0, 18.0, 7.0, 10.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,8.0,0.0,4.1,2.96,33.8,46.0,10.7,5.1,5.5,rn20
488,2024-04-21T14:36:54Z,2.0,scs-bgx-868,N3,32.0,2.4,49.0,5.1,"[272.0, 37.0, 13.0, 1.0, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,11.0,0.0,4.1,3.0,33.7,46.0,9.3,4.0,5.1,rn20
489,2024-04-21T14:37:04Z,2.0,scs-bgx-868,N3,34.0,2.6,47.0,6.9,"[224.0, 48.0, 10.0, 9.0, 6.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,8.6,0.0,4.1,2.86,33.8,46.0,10.0,4.8,5.1,rn20
490,2024-04-21T14:37:14Z,2.0,scs-bgx-868,N3,32.0,2.8,55.0,5.3,"[244.0, 64.0, 20.0, 4.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,6.3,0.0,4.1,2.96,33.8,46.0,12.4,5.0,5.6,rn20
491,2024-04-21T14:37:24Z,2.0,scs-bgx-868,N3,33.0,2.5,46.0,5.1,"[241.0, 45.0, 14.0, 4.0, 7.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,6.1,0.0,4.1,2.92,33.8,46.0,10.1,4.8,4.8,rn20
492,2024-04-21T14:37:34Z,2.0,scs-bgx-868,N3,34.0,2.3,41.0,6.0,"[212.0, 43.0, 11.0, 5.0, 4.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,7.6,0.0,4.1,2.83,33.8,46.0,10.4,4.0,4.6,rn20
493,2024-04-21T14:37:44Z,2.0,scs-bgx-868,N3,31.0,2.3,51.0,6.7,"[222.0, 38.0, 13.0, 3.0, 8.0, 5.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46.0,13.9,0.0,4.1,2.99,33.8,46.0,8.3,4.1,5.2,rn20
494,2024-04-21T14:37:54Z,2.0,scs-bgx-868,N3,33.0,2.2,35.0,7.2,"[225.0, 33.0, 13.0, 3.0, 6.0, 5.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,29.2,36.0,4.1,2.95,33.8,46.0,10.4,4.5,5.4,rn20
495,2024-04-21T14:38:04Z,2.0,scs-bgx-868,N3,33.0,2.7,44.0,6.5,"[236.0, 57.0, 21.0, 3.0, 4.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,11.7,54.0,4.1,2.91,33.7,46.0,13.6,4.5,6.3,rn20
496,2024-04-21T14:38:14Z,2.0,scs-bgx-868,N3,31.0,2.5,52.0,7.5,"[221.0, 44.0, 15.0, 5.0, 8.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,9.9,0.0,4.1,3.05,33.7,46.0,8.6,4.1,4.9,rn20
497,2024-04-21T14:38:24Z,2.0,scs-bgx-868,N3,34.0,2.8,39.0,6.1,"[253.0, 55.0, 17.0, 4.0, 7.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,12.4,0.0,4.1,2.88,33.8,46.0,11.3,4.3,6.0,rn20
498,2024-04-21T14:38:34Z,2.0,scs-bgx-868,N3,34.0,2.7,51.0,7.5,"[250.0, 40.0, 20.0, 4.0, 4.0, 3.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,29.0,35.0,4.1,2.81,33.8,46.0,18.4,5.2,6.0,rn20
499,2024-04-21T14:38:44Z,2.0,scs-bgx-868,N3,32.0,2.7,34.0,7.6,"[222.0, 47.0, 16.0, 6.0, 10.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,36.5,54.0,4.1,2.91,33.8,46.0,15.6,3.8,5.0,rn20
500,2024-04-21T14:38:54Z,2.0,scs-bgx-868,N3,33.0,2.4,46.0,4.2,"[248.0, 56.0, 6.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,4.6,0.0,4.1,2.89,33.7,46.0,10.9,4.8,5.2,rn20
501,2024-04-21T14:39:04Z,2.0,scs-bgx-868,N3,31.0,3.0,41.0,9.0,"[268.0, 54.0, 20.0, 4.0, 10.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,11.8,0.0,4.1,3.06,33.7,46.0,12.4,4.5,5.6,rn20
502,2024-04-21T14:39:14Z,2.0,scs-bgx-868,N3,34.0,2.8,43.0,7.2,"[278.0, 53.0, 16.0, 3.0, 4.0, 6.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,34.1,36.0,4.1,2.89,33.7,46.0,18.3,5.0,6.9,rn20
503,2024-04-21T14:39:24Z,2.0,scs-bgx-868,N3,33.0,3.0,44.0,7.8,"[265.0, 57.0, 15.0, 3.0, 11.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,9.5,0.0,4.1,2.88,33.7,46.0,11.9,5.1,6.5,rn20
504,2024-04-21T14:39:34Z,2.0,scs-bgx-868,N3,34.0,3.2,63.0,8.2,"[246.0, 57.0, 21.0, 7.0, 10.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,17.7,39.0,4.1,2.79,33.8,46.0,13.8,5.0,6.0,rn20
505,2024-04-21T14:39:44Z,2.0,scs-bgx-868,N3,32.0,2.7,50.0,8.0,"[253.0, 48.0, 14.0, 5.0, 7.0, 3.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,23.5,65.0,4.1,2.91,33.8,45.9,14.0,5.0,5.5,rn20
506,2024-04-21T14:39:54Z,2.0,scs-bgx-868,N3,32.0,2.7,43.0,6.8,"[270.0, 57.0, 14.0, 5.0, 4.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,9.0,0.0,4.1,2.98,33.7,46.0,11.0,3.9,5.5,rn20
507,2024-04-21T14:40:04Z,2.0,scs-bgx-868,N3,32.0,2.7,34.0,5.5,"[311.0, 50.0, 15.0, 2.0, 5.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58.0,6.7,0.0,4.1,3.01,33.8,46.0,11.1,7.0,6.6,rn20
508,2024-04-21T14:40:14Z,2.0,scs-bgx-868,N3,34.0,2.8,47.0,5.4,"[268.0, 61.0, 18.0, 2.0, 3.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",56.0,8.3,36.0,4.1,2.85,33.8,46.0,15.8,5.5,7.5,rn20
509,2024-04-21T14:40:24Z,2.0,scs-bgx-868,N3,33.0,3.4,42.0,11.4,"[274.0, 55.0, 23.0, 4.0, 11.0, 8.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,43.2,0.0,4.1,2.86,33.8,46.0,23.6,5.2,6.4,rn20
510,2024-04-21T14:40:34Z,2.0,scs-bgx-868,N3,30.0,3.0,44.0,8.4,"[320.0, 45.0, 20.0, 4.0, 8.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,11.4,0.0,4.1,3.11,33.8,46.0,12.6,6.7,6.8,rn20
511,2024-04-21T14:40:44Z,2.0,scs-bgx-868,N3,31.0,2.8,42.0,6.9,"[301.0, 59.0, 14.0, 4.0, 8.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,10.3,46.0,4.1,3.18,33.8,45.9,12.4,5.3,6.8,rn20
512,2024-04-21T14:40:54Z,2.0,scs-bgx-868,N3,35.0,3.3,47.0,9.4,"[304.0, 54.0, 22.0, 5.0, 8.0, 5.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.0,18.2,0.0,4.1,2.86,33.8,45.9,13.2,6.9,7.1,rn20
513,2024-04-21T14:41:04Z,2.0,scs-bgx-868,N3,33.0,3.2,35.0,8.3,"[292.0, 57.0, 21.0, 6.0, 5.0, 4.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,47.0,0.0,4.1,2.87,33.8,46.0,25.9,6.7,7.0,rn20
514,2024-04-21T14:41:14Z,2.0,scs-bgx-868,N3,34.0,3.3,38.0,10.0,"[306.0, 71.0, 9.0, 3.0, 13.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,32.1,43.0,4.1,2.79,33.8,45.9,21.5,5.2,8.5,rn20
515,2024-04-21T14:41:24Z,2.0,scs-bgx-868,N3,33.0,3.4,39.0,8.9,"[321.0, 63.0, 17.0, 7.0, 7.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,21.2,44.0,4.1,2.83,33.8,45.9,17.3,7.2,8.4,rn20
516,2024-04-21T14:41:34Z,2.0,scs-bgx-868,N3,30.0,3.3,45.0,8.1,"[368.0, 65.0, 15.0, 7.0, 5.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,10.6,0.0,4.1,3.13,33.8,45.9,12.5,7.5,7.9,rn20
517,2024-04-21T14:41:44Z,2.0,scs-bgx-868,N3,32.0,3.1,36.0,8.0,"[318.0, 56.0, 20.0, 7.0, 5.0, 4.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,32.4,52.0,4.1,3.09,33.8,45.9,23.1,6.2,9.8,rn20
518,2024-04-21T14:41:54Z,2.0,scs-bgx-868,N3,32.0,3.0,48.0,8.2,"[369.0, 55.0, 15.0, 2.0, 5.0, 6.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,16.5,0.0,4.1,3.08,33.8,45.9,11.8,7.1,7.5,rn20
519,2024-04-21T14:42:04Z,2.0,scs-bgx-868,N3,33.0,3.0,38.0,6.0,"[305.0, 52.0, 20.0, 4.0, 7.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,7.2,0.0,4.1,2.98,33.8,45.9,12.4,6.7,7.0,rn20
520,2024-04-21T14:42:14Z,2.0,scs-bgx-868,N3,34.0,2.9,40.0,6.7,"[329.0, 47.0, 11.0, 7.0, 4.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,12.4,72.0,4.1,2.86,33.8,45.9,13.0,7.0,5.3,rn20
521,2024-04-21T14:42:24Z,2.0,scs-bgx-868,N3,33.0,3.9,50.0,10.2,"[332.0, 58.0, 22.0, 11.0, 11.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,14.4,55.0,4.1,2.87,33.8,45.9,13.9,7.5,8.1,rn20
522,2024-04-21T14:42:34Z,2.0,scs-bgx-868,N3,35.0,3.6,50.0,7.7,"[309.0, 61.0, 20.0, 4.0, 13.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,8.9,0.0,4.1,2.7,33.8,45.9,13.7,7.1,7.5,rn20
523,2024-04-21T14:42:44Z,2.0,scs-bgx-868,N3,32.0,3.2,46.0,7.8,"[324.0, 58.0, 19.0, 3.0, 6.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,11.7,50.0,4.1,2.87,33.8,45.9,14.1,7.5,8.1,rn20
524,2024-04-21T14:42:54Z,2.0,scs-bgx-868,N3,30.0,3.1,39.0,8.1,"[337.0, 66.0, 14.0, 6.0, 8.0, 5.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49.0,15.5,0.0,4.1,3.15,33.8,45.9,11.0,6.5,7.1,rn20
525,2024-04-21T14:43:04Z,2.0,scs-bgx-868,N3,30.0,3.1,42.0,8.7,"[308.0, 71.0, 19.0, 4.0, 12.0, 6.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,30.0,0.0,4.1,3.31,33.8,45.9,24.7,5.2,7.7,rn20
526,2024-04-21T14:43:14Z,2.0,scs-bgx-868,N3,30.0,2.5,36.0,5.5,"[320.0, 48.0, 14.0, 5.0, 5.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,17.5,58.0,4.1,3.38,33.8,45.9,18.5,6.2,7.7,rn20
527,2024-04-21T14:43:24Z,2.0,scs-bgx-868,N3,30.0,2.8,45.0,6.1,"[329.0, 55.0, 17.0, 6.0, 9.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,7.3,0.0,4.1,3.43,33.8,45.9,11.6,6.8,7.3,rn20
528,2024-04-21T14:43:34Z,2.0,scs-bgx-868,N3,31.0,3.0,45.0,10.5,"[293.0, 67.0, 23.0, 5.0, 6.0, 9.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,28.7,37.0,4.1,3.34,33.8,45.9,21.3,6.5,7.4,rn20
529,2024-04-21T14:43:44Z,2.0,scs-bgx-868,N3,33.0,2.3,0.0,4.2,"[274.0, 39.0, 15.0, 3.0, 6.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,6.4,46.0,4.1,3.15,33.8,45.9,12.5,5.1,6.0,rn20
530,2024-04-21T14:43:54Z,2.0,scs-bgx-868,N3,31.0,2.7,33.0,5.9,"[264.0, 54.0, 20.0, 10.0, 4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,10.4,55.0,4.1,3.2,33.8,45.9,14.0,4.5,7.1,rn20
531,2024-04-21T14:44:04Z,2.0,scs-bgx-868,N3,33.0,3.3,50.0,10.6,"[299.0, 52.0, 23.0, 7.0, 12.0, 1.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,19.3,60.0,4.1,3.04,33.8,45.9,12.7,5.4,6.2,rn20
532,2024-04-21T14:44:14Z,2.0,scs-bgx-868,N3,33.0,3.0,48.0,8.6,"[292.0, 47.0, 21.0, 5.0, 10.0, 2.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,39.3,41.0,4.1,2.97,33.8,45.9,31.0,6.2,6.9,rn20
533,2024-04-21T14:44:24Z,2.0,scs-bgx-868,N3,31.0,2.4,30.0,4.9,"[240.0, 51.0, 17.0, 5.0, 5.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,10.6,0.0,4.1,3.1,33.9,45.9,10.2,4.4,5.6,rn20
534,2024-04-21T14:44:34Z,2.0,scs-bgx-868,N3,34.0,2.6,33.0,6.8,"[228.0, 57.0, 19.0, 3.0, 4.0, 1.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,17.0,54.0,4.1,2.9,33.8,45.9,14.9,4.3,5.6,rn20
535,2024-04-21T14:44:44Z,2.0,scs-bgx-868,N3,31.0,3.0,43.0,10.1,"[256.0, 63.0, 26.0, 3.0, 6.0, 7.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,15.2,0.0,4.1,3.07,33.8,45.9,15.4,4.3,6.2,rn20
536,2024-04-21T14:44:54Z,2.0,scs-bgx-868,N3,32.0,2.7,55.0,9.7,"[232.0, 57.0, 11.0, 8.0, 7.0, 6.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,16.2,42.0,4.1,3.06,33.8,45.9,13.2,3.9,4.9,rn20
537,2024-04-21T14:45:04Z,2.0,scs-bgx-868,N3,31.0,2.7,47.0,8.1,"[262.0, 61.0, 14.0, 6.0, 7.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,11.6,0.0,4.1,3.16,33.8,45.9,12.7,3.5,5.2,rn20
538,2024-04-21T14:45:14Z,2.0,scs-bgx-868,N3,34.0,3.0,0.0,8.0,"[274.0, 39.0, 22.0, 5.0, 13.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,11.0,0.0,4.1,2.97,33.8,45.9,10.2,4.8,5.2,rn20
